0,0
1,0.0005940000000000079
2,0.0011690000000000023
3,0.0017429999999999577
4,0.0023129999999999826
5,0.002885000000000045
6,0.003409000000000081
7,0.0039360000000001095
8,0.0045130000000001775
9,0.005047000000000234
10,0.005612000000000306
11,0.006138000000000367
12,0.0066950000000004384
13,0.007243000000000497
14,0.007819000000000553
15,0.008318000000000369
16,0.00882200000000023
17,0.009318000000000111
18,0.009846999999999977
19,0.010340999999999862
20,0.010848999999999795
21,0.011335999999999699
22,0.011820999999999622
23,0.012335999999999589
24,0.012822999999999552
25,0.013304999999999513
26,0.013761999999999464
27,0.014234999999999427
28,0.014678999999999396
29,0.015140999999999379
30,0.01561699999999935
31,0.016082999999999358
32,0.016552999999999297
33,0.01700099999999929
34,0.017446999999999227
35,0.0179459999999992
36,0.018438999999999213
37,0.018883999999999214
38,0.01932499999999919
39,0.019765999999999208
40,0.020209999999999194
41,0.020652999999999155
42,0.02108899999999913
43,0.021494999999999095
44,0.02191599999999906
45,0.02235999999999903
46,0.022778999999998988
47,0.02318899999999896
48,0.023623999999999003
49,0.024065999999998998
50,0.02447399999999893
51,0.024865999999998924
52,0.025283999999998925
53,0.02571099999999892
54,0.02612599999999889
55,0.026523999999998923
56,0.02693199999999895
57,0.02730399999999896
58,0.027680999999998953
59,0.028074999999999
60,0.028463999999999053
61,0.02887599999999909
62,0.02924899999999912
63,0.029662999999999166
64,0.030064999999999214
65,0.03044699999999925
66,0.030830999999999265
67,0.03119599999999932
68,0.03156599999999953
69,0.0319069999999997
70,0.03227599999999977
71,0.03269599999999988
72,0.033088999999999924
73,0.03346399999999997
74,0.03385999999999999
75,0.03424700000000007
76,0.03461500000000015
77,0.0350030000000002
78,0.03535700000000022
79,0.03572200000000024
80,0.03607700000000031
81,0.036415000000000315
82,0.03674200000000035
83,0.03709400000000041
84,0.03744900000000036
85,0.037821000000000354
86,0.03821100000000036
87,0.03854800000000037
88,0.03888500000000035
89,0.03927000000000024
90,0.03960500000000017
91,0.039926000000000184
92,0.04028000000000014
93,0.04062500000000002
94,0.041001999999999955
95,0.04134999999999987
96,0.0416999999999998
97,0.042031999999999785
98,0.04237999999999982
99,0.04270199999999978
100,0.043047999999999705
101,0.043385999999999696
102,0.043713999999999587
103,0.04407699999999956
104,0.04442299999999949
105,0.044730999999999424
106,0.04506899999999935
107,0.04540399999999928
108,0.045735999999999305
109,0.04606299999999928
110,0.04641999999999919
111,0.04677299999999913
112,0.04710399999999907
113,0.04744699999999897
114,0.04777399999999896
115,0.04811399999999892
116,0.04842099999999892
117,0.048786999999998776
118,0.04912199999999875
119,0.049418999999998686
120,0.04973099999999868
121,0.050073999999998633
122,0.050363999999998584
123,0.05069799999999853
124,0.05104599999999847
125,0.05137699999999844
126,0.05170899999999841
127,0.052029999999998355
128,0.05235599999999831
129,0.05264299999999829
130,0.05295599999999829
131,0.05330899999999827
132,0.05362499999999824
133,0.05393499999999825
134,0.054273999999998226
135,0.054575999999998286
136,0.054895999999998314
137,0.05519599999999828
138,0.05550899999999825
139,0.05582299999999826
140,0.05611099999999834
141,0.05641899999999836
142,0.056728999999998385
143,0.05706699999999841
144,0.057386999999998384
145,0.057717999999998396
146,0.058033999999998385
147,0.0583199999999984
148,0.05862599999999842
149,0.05892599999999847
150,0.0592549999999985
151,0.05959299999999851
152,0.059938999999998535
153,0.0602689999999986
154,0.0605589999999987
155,0.060845999999998776
156,0.061158999999998756
157,0.06146699999999877
158,0.061767999999998824
159,0.06208899999999881
160,0.06239699999999887
161,0.06267899999999892
162,0.06295199999999897
163,0.06326799999999912
164,0.0635749999999992
165,0.06385899999999924
166,0.06416399999999912
167,0.06446699999999911
168,0.0647549999999992
169,0.06505699999999924
170,0.06536199999999928
171,0.06563399999999939
172,0.06593599999999941
173,0.0662339999999993
174,0.06651899999999938
175,0.0668199999999993
176,0.06711999999999925
177,0.06739799999999924
178,0.06765999999999932
179,0.06793899999999929
180,0.06823799999999916
181,0.06854199999999916
182,0.0688349999999991
183,0.06911899999999914
184,0.06941299999999907
185,0.0696819999999991
